NAME;RA2000;DE2000;P0;P1;AGE;DIST
J0749-4247;117.45698;-42.79504;1.09545215761;9.77E-16;2.36;1.78E7
J0806-4123;121.5975;-41.37525;11.37038593;5.6E-14;;3240000.0
J0738-4042;114.6347;-40.71137;0.374919985032;1.6161E-15;1.6;3680000.0
J0820-3921;125.20462;-39.36547;1.07356658405;1.2169E-14;6.19;1400000.0
J0820-3826;125.24972;-38.44524;0.1248363804193;2.44174E-15;6.82;810000.0
J0808-3937;122.04846;-39.63136;0.86634928471;4.01E-16;5.62;3.42E7
J0812-3905;123.06167;-39.09692;0.482595929159;4.49E-17;26.83;1.7E8
J0828-3417;127.06927;-34.28529;1.84891880365;9.963E-16;0.54;2.94E7
J0804-3647;121.0925;-36.79319;2.19198689593;4.21E-15;7.79;8250000.0
J0818-3232;124.60806;-32.54181;2.161258926939;7.534E-16;3.82;4.55E7
J0636-4549;99.1406;-45.82573;1.98459736713;3.1722E-15;0.98;9910000.0
J0737-3039A;114.46354;-30.66131;0.02269937859962;1.75993E-18;1.1;2.04E8
J0737-3039B;114.46354;-30.66131;2.77346077007;8.92E-16;1.1;4.92E7
J0742-2822;115.70441;-28.37882;0.166762291572;1.682112E-14;2.0;157000.0
J0720-3125;110.10401;-31.43058;8.391115532;6.983E-14;0.4;1900000.0
J0726-2612;111.53383;-26.21058;3.4423084877;2.9311E-13;3.01;186000.0
J0719-2545;109.78075;-25.75006;0.974724730631;7.2819E-15;17.33;2120000.0
J0733-2345;113.3525;-23.76561;1.79624970117;5.704E-15;11.95;4990000.0
J0737-2202;114.43363;-22.03481;0.320366370454;5.46883E-15;4.3;928000.0
J0846-3533;131.52525;-35.56129;1.116097163402;1.60135E-15;1.43;1.1E7
J0855-3331;133.91006;-33.52758;1.267535702756;6.32095E-15;1.21;3180000.0
J0900-3144;135.18314;-31.74192;0.01110964915739;4.912E-20;0.82;3.58E9
J0923-31;140.99167;-31.95;;;1.02;0
J0932-3217;143.16312;-32.28728;1.93162674308;2.5E-16;3.84;1.22E8
J0818-3049;124.70542;-30.82528;0.7637418483;5.8E-16;4.17;2.09E7
J0838-2621;129.57834;-26.35821;0.3085806621443;3.9E-17;4.56;1.25E8
J0837-24;129.43333;-24.79667;;;10.34;0
J0931-1902;142.82966;-19.04862;0.00463802939121;4.1E-21;3.63;1.8E10
J0908-1739;137.15909;-17.66046;0.40162562344216;6.695E-16;1.01;9500000.0
J0944-1354;146.12065;-13.91156;0.5702641245619;4.5256E-17;0.69;2.0E8
J0820-1350;125.10992;-13.84885;1.2381295438682;2.105178E-15;1.9;9320000.0
J0758-1528;119.62113;-15.46909;0.682265175806;1.61889E-15;3.72;6680000.0
J1651-7642;252.78279;-76.71097;1.75531107981;1.363E-15;5.16;2.04E7
J1403-7646;210.76708;-76.78264;1.306197812;1.204E-15;7.03;1.72E7
J1410-7404;212.53071;-74.08148;0.2787294436271;6.74E-18;2.15;6.55E8
J1456-6843;224.00066;-68.72757;0.2633768148933;9.826E-17;0.43;4.25E7
J1502-6752;225.57756;-67.87132;0.026744423767;3.145E-19;11.57;1.35E9
J1708-7539;257.01042;-75.65639;1.1910239966;1.88E-15;2.01;1.0E7
J1604-7203;241.12157;-72.05846;0.341402932218;8.4E-17;2.56;6.44E7
J1603-7202;240.89866;-72.04242;0.01484195225108;1.563E-20;0.53;1.5E10
J1646-6831;251.72833;-68.53083;1.7856112396;1.7E-15;1.8;1.66E7
J1629-6902;247.28654;-69.04592;0.00600060344322;1.0E-20;1.36;9.51E9
J1648-6044;252.21346;-60.74042;0.58376499689;4.29E-16;5.66;2.16E7
J1626-6621;246.52855;-66.35424;0.45086776633;7.664E-16;4.42;9320000.0
J1622-6617;245.51528;-66.28805;0.02362344473939;5.88E-20;4.66;6.36E9
J1607-6449;241.95296;-64.82863;0.298116357616;2.49E-17;3.82;1.9E8
J1507-6640;226.95275;-66.68253;0.35565490117;1.157E-15;5.62;4870000.0
J1530-63;232.71667;-63.72583;0.9103;;13.6;0
J1539-6322;234.85292;-63.38144;1.63084630957;2.016E-16;7.75;1.28E8
J1635-5954;248.78783;-59.91139;0.52912125685;1.368E-15;7.26;6130000.0
J1627-5936;246.96912;-59.61536;0.35423394051;8.0E-18;3.67;7.02E8
J1552-62;238.15833;-62.24194;0.1988;;4.3;0
J1600-5916;240.14583;-59.28306;1.247666174;8.9E-16;6.54;2.23E7
J1546-59;236.5;-59.0;0.0078;;4.67;0
J1547-5839;236.89579;-58.65272;0.242190323768;5.94E-16;7.19;6460000.0
J1547-5750;236.8775;-57.8415;0.64719774666;2.6E-17;3.91;4.01E8
J1611-5847;242.9638;-58.79509;0.3545503166464;2.0E-18;2.33;2.79E9
J1612-5805;243.1159;-58.09144;0.61552045802;9.347E-16;6.29;1.04E7
J1600-5751;240.08304;-57.85408;0.194454482247;2.1252E-15;5.32;1450000.0
J1558-5756;239.62721;-57.94058;1.12234168628;1.86406E-13;3.74;95400.0
J1549-5722;237.44958;-57.36722;0.497772394;4.7E-17;2.93;1.68E8
J1603-5657;240.88108;-56.96227;0.49607711306;2.795E-15;8.52;2810000.0
J1559-5545;239.83875;-55.76111;0.9572424424;2.0479E-14;5.09;741000.0
J1251-7407;192.97058;-74.12084;0.32705773823;3.651E-16;5.22;1.42E7
J1326-6700;201.51333;-67.01417;0.5430085792;5.31E-15;8.5;1620000.0
J1409-6953;212.32042;-69.89289;0.5285907792;8.4E-16;12.6;9970000.0
J1423-6953;215.86163;-69.89523;0.333410710172;1.4513E-15;6.38;3640000.0
J1414-6802;213.60708;-68.04944;4.6301880619;6.39E-15;6.6;1.15E7
J1430-6623;217.6703;-66.38473;0.785440757324;2.7695E-15;1.8;4490000.0
J1440-6344;220.13045;-63.74656;0.45960536385;1.1201E-15;4.03;6500000.0
J1352-6803;208.14354;-68.06031;0.62890254638;1.234E-15;14.24;8070000.0
J1339-6618;204.98583;-66.30217;0.55817922185;3.5E-16;7.62;2.53E7
J1357-6429;209.26012;-64.49172;0.166108327507;3.601843E-13;4.09;7310.0
J1401-6357;210.46867;-63.96265;0.84278963237;1.67258E-14;1.8;798000.0
J1415-6621;213.88029;-66.35339;0.3924789731;5.8E-16;14.4;1.07E7
J1424-6438;216.24667;-64.63611;1.02350369913;2.4E-16;8.31;6.76E7
J1413-6307;213.38048;-63.12651;0.394945790784;7.4343E-15;3.68;842000.0
J1400-6325;210.19038;-63.4285;0.0311816011;3.89E-14;7.0;12700.0
J1403-6310;210.80833;-63.17417;0.39917017693;9.0E-17;6.14;7.03E7
J1413-6222;213.27279;-62.37439;0.29240770249;2.229E-15;27.74;2080000.0
J1425-6210;216.28208;-62.16803;0.50173030987;4.8E-16;9.98;1.66E7
J1413-6205;213.37458;-62.09389;0.10974069969;2.768E-14;;62800.0
J1422-6138;215.61279;-61.64111;0.34096785164;9.6836E-14;;55800.0
J1239-6832;189.99583;-68.54103;1.3019081139;1.1892E-14;2.89;1730000.0
J1237-6725;189.35792;-67.42608;2.11097411794;2.19E-15;7.8;1.53E7
J1259-6741;194.84458;-67.69444;0.6633290494;1.206E-15;2.72;8710000.0
J1307-67;196.92083;-67.0575;3.6512;;1.64;0
J1305-66;196.4;-66.65;0.1972763;;26.41;0
J1306-6617;196.65912;-66.28939;0.473026470689;5.9745E-15;29.16;1250000.0
J1309-6526;197.25121;-65.43794;0.398292162785;1.84E-17;19.94;3.43E8
J1305-6455;196.34875;-64.92397;0.5716469444;4.032E-15;30.0;2250000.0
J1204-6843;181.153;-68.72144;0.3088608620097;2.1708E-16;5.66;2.25E7
J1210-6550;182.675;-65.83461;4.2370102164;4.3E-16;1.58;1.56E8
J1232-6501;188.07433;-65.01759;0.0882819082341;8.1E-19;10.0;1.73E9
J1235-6354;188.9905;-63.90844;0.256777653406;1.97E-16;27.05;2.07E7
J1244-6531;191.15958;-65.52;1.54681894;7.18E-15;30.0;3410000.0
J1249-6507;192.47633;-65.12217;0.43444487308;1.21E-17;8.51;5.69E8
J1248-6444;192.13696;-64.73333;1.23489349389;1.932E-15;9.55;1.01E7
J1309-6415;197.31917;-64.26639;0.6194535568;8.79E-15;30.0;1120000.0
J1312-6400;198.02983;-64.01544;2.43743249609;6.8E-16;2.21;5.65E7
J1317-6302;199.43621;-63.04783;0.26127055606;1.02E-16;30.0;4.04E7
J1302-6350;195.69851;-63.83574;0.0477625075;2.2787E-15;2.3;332000.0
J1302-63;195.51667;-63.74806;0.32572433;;30.0;0
J1307-6318;196.97792;-63.30972;4.9624272525;2.11E-14;14.45;3720000.0
J1316-6232;199.19292;-62.53672;0.34282539844;5.297E-15;30.0;1030000.0
J1243-6423;190.82149;-64.38996;0.388480921041;4.5006E-15;2.0;1370000.0
J1244-6359;191.19872;-63.9965;0.14727431048;4.4E-18;12.05;5.3E8
J1248-6344;192.19317;-63.736;0.198335136357;1.6918E-14;23.99;186000.0
J1252-6314;193.17758;-63.24242;0.82333927128;1.1E-16;11.0;1.2E8
J1255-62;193.825;-62.8;0.18291150816;;30.0;0
J1301-6310;195.36792;-63.17792;0.6638296477;5.6433E-14;2.06;186000.0
J1302-6313;195.58;-63.22472;0.9678462129;6.33E-15;28.06;2420000.0
J1303-6305;195.75008;-63.08356;2.3066415539;2.18E-15;13.62;1.68E7
J1301-6305;195.44067;-63.09275;0.18452809509;2.66747E-13;15.84;11000.0
J1305-6256;196.36667;-62.94417;0.47823093284;2.11E-15;30.0;3590000.0
J1306-6242;196.68583;-62.70083;0.98190211848;5.86E-15;22.63;2650000.0
J1305-6203;196.33708;-62.056;0.42776184224;3.214E-14;24.07;211000.0
J1340-6456;205.00133;-64.94525;0.37862206628;5.0512E-15;1.92;1190000.0
J1337-6423;204.38285;-64.3847;0.0094234067178;2.469E-20;6.3;6.05E9
J1349-63;207.325;-63.93333;0.373034;;8.04;0
J1348-6307;207.17667;-63.11778;0.9277722389;3.79E-15;8.18;3880000.0
J1354-6249;208.64583;-62.825;2.951938334;1.48E-14;5.62;3160000.0
J1326-6408;201.63583;-64.14556;0.7926701073;3.103E-15;15.7;4050000.0
J1327-6400;201.79279;-64.00364;0.280677974168;3.1177E-14;30.0;143000.0
J1337-6306;204.33479;-63.10647;0.207953012189;3.558E-16;16.01;9260000.0
J1322-6329;200.575;-63.49361;2.7642094208;1.108E-14;30.0;3950000.0
J1327-6301;201.78113;-63.02094;0.196478664183;1.52962E-15;6.5;2040000.0
J1324-6302;201.05687;-63.03919;2.483803693;9.79E-16;11.03;4.02E7
J1341-6220;205.42762;-62.33908;0.193339746306;2.53107E-13;8.55;12100.0
J1349-6130;207.40271;-61.50475;0.259362860073;5.125E-15;5.82;802000.0
J1338-6204;204.53896;-62.07186;1.2389895765;1.3854E-14;8.16;1420000.0
J1345-6115;206.43512;-61.2585;1.2530845901;3.25E-15;5.87;6110000.0
J1344-6059;206.165;-60.99194;0.5401023214;4.3E-17;7.17;1.99E8
J1407-6153;211.98542;-61.89972;0.7016149492;8.85E-15;9.75;1260000.0
J1410-6132;212.6;-61.53333;0.0500519462;3.2E-14;30.0;24800.0
J1357-62;209.35417;-62.46667;0.455761;;6.94;0
J1355-6206;208.83892;-62.10558;0.27660304315;3.1E-18;7.95;1.41E9
J1406-6121;211.7085;-61.35775;0.213074653776;5.4701E-14;9.11;61700.0
J1412-6145;213.03204;-61.758;0.315224970657;9.86598E-14;9.32;50600.0
J1413-6141;213.29113;-61.68694;0.28562462018;3.3344E-13;11.0;13600.0
J1412-6111;213.24842;-61.19181;0.52915639797;1.91E-15;5.95;4380000.0
J1418-6058;214.67792;-60.96361;0.11057301169;1.69394E-13;;10300.0
J1420-6048;215.03432;-60.80456;0.06817987659;8.3167E-14;7.65;13000.0
J1416-6037;214.12746;-60.63319;0.29558048193;4.28E-15;5.72;1090000.0
J1407-6048;211.99433;-60.81633;0.49234420664;3.156E-15;9.7;2470000.0
J1418-5945;214.63458;-59.75;1.6725956812;2.71E-16;9.31;9.78E7
J1359-6038;209.99258;-60.63556;0.12750077685;6.3385E-15;5.0;319000.0
J1406-5806;211.505;-58.10889;0.28834924425;6.11E-16;6.73;7480000.0
J1322-62;200.725;-62.85;1.044851;;30.0;0
J1322-6241;200.63396;-62.69819;0.50605841373;2.587E-15;19.91;3100000.0
J1327-6222;201.8225;-62.37906;0.5299131921;1.88787E-14;4.0;445000.0
J1329-6158;202.26375;-61.98306;1.5652179638;3.39E-14;8.11;732000.0
J1324-6146;201.18292;-61.76667;0.8441085753;5.58E-15;30.0;2400000.0
J1341-6023;205.28071;-60.39297;0.62728536587;1.9461E-14;7.03;511000.0
J1319-6105;199.85967;-61.09061;0.421118114249;1.5012E-15;14.88;4440000.0
J1319-6056;199.83454;-60.9463;0.284351393041;1.5263E-15;12.64;2950000.0
J1314-6101;198.5975;-61.02111;2.9483896038;1.17E-14;9.6;3990000.0
J1326-5859;201.74279;-58.99142;0.47799086689;3.238E-15;3.0;2340000.0
J1334-5839;203.62545;-58.6546;0.1077182159234;2.1596E-17;3.89;7.9E7
J1347-5947;206.83075;-59.79439;0.609961754304;1.416E-14;6.54;682000.0
J1355-5925;208.99629;-59.41692;1.21338122674;5.986E-15;8.43;3210000.0
J1355-5747;208.90396;-57.7875;2.0386738254;7.1E-16;7.58;4.52E7
J1405-5641;211.30171;-56.69006;0.61757468514;1.198E-15;21.3;8170000.0
J1356-5521;209.21066;-55.3536;0.507379566696;7.235E-16;8.75;1.11E7
J1453-6413;223.3864;-64.221;0.1794847539641;2.7461E-15;2.8;1040000.0
J1502-6128;225.62433;-61.48064;0.84210384;1.348E-15;7.88;9900000.0
J1459-6053;224.87496;-60.88908;0.103150638274;2.52704E-14;;64700.0
J1519-6308;229.78983;-63.13875;1.25405163056;5.96E-15;17.81;3330000.0
J1519-6106;229.89921;-61.11517;2.15430706064;8.372E-15;7.23;4080000.0
J1513-5946;228.43658;-59.77553;1.046117156733;8.5284E-15;4.26;1940000.0
J1509-6015;227.28125;-60.25517;0.3390384487;2.121E-15;13.63;2530000.0
J1514-5925;228.74625;-59.42869;0.148796488226;2.8829E-15;4.5;818000.0
J1522-5829;230.67612;-58.48408;0.395352859901;2.0035E-15;4.47;3130000.0
J1513-5908;228.48175;-59.13583;0.15125125831483;1.5314675176E-12;4.4;1560.0
J1509-5850;227.36304;-58.84892;0.088921760489;9.1698E-15;3.85;154000.0
J1511-5835;227.77917;-58.59111;0.30151055002;3.44E-16;7.1;1.39E7
J1437-6146;219.31379;-61.76722;0.46761632345;6.3304E-15;4.77;1170000.0
J1441-6137;220.43458;-61.62333;1.1758400229;3.6E-16;4.44;5.18E7
J1452-6036;223.21624;-60.60871;0.1549913579183;1.44989E-15;9.44;1690000.0
J1444-6026;221.02508;-60.43594;4.7585755679;1.8542E-14;8.78;4070000.0
J1435-6100;218.83449;-61.0161;0.00934797221025;2.45E-20;3.25;6.05E9
J1433-6038;218.30492;-60.64297;1.9544296353;5.63E-15;9.74;5500000.0
J1434-6029;218.66292;-60.49694;0.96334832315;1.03E-15;5.78;1.48E7
J1437-5959;219.25796;-59.98372;0.0616961234035;8.587E-15;11.12;114000.0
J1434-6006;218.52208;-60.10806;0.30636786268;3.02E-15;7.25;1610000.0
J1435-5954;218.7515;-59.91367;0.472995435514;1.5433E-15;1.46;4860000.0
J1444-5941;221.19375;-59.68861;2.7602279448;8.2E-15;4.38;5310000.0
J1449-5846;222.35596;-58.77789;0.463329577191;8.6E-17;4.74;8.54E7
J1502-5828;225.6825;-58.47833;0.66810515091;3.64E-14;12.21;291000.0
J1455-59;223.775;-59.38333;0.1761912;;11.45;0
J1457-5902;224.38292;-59.03444;0.39073936418;1.2306E-14;11.33;503000.0
J1457-5900;224.4125;-59.01417;1.4986374368;3.66E-15;4.25;6490000.0
J1452-5851;223.21908;-58.85369;0.38662501748;5.0706E-14;5.64;121000.0
J1454-5846;223.54545;-58.77632;0.04524877299803;8.17E-19;3.32;8.78E8
J1512-5759;228.17927;-57.99994;0.128694148448;6.85121E-15;12.7;298000.0
J1513-5739;228.49579;-57.65039;0.9734580348;2.755E-14;9.84;560000.0
J1515-5720;228.78875;-57.34694;0.2866461965;6.098E-15;10.32;745000.0
J1502-5653;225.73912;-56.89423;0.53550439779;1.8286E-15;4.51;4640000.0
J1501-5637;225.4625;-56.63;0.7829485661;1.7E-16;6.75;7.3E7
J1504-5621;226.20475;-56.35889;0.41298519981;5.529E-15;3.93;1180000.0
J1536-5907;234.07383;-59.11767;0.55784066031;1.366E-15;12.09;6470000.0
J1535-5848;233.81983;-58.80769;0.307177662775;2.716E-15;3.13;1790000.0
J1540-5736;235.24592;-57.61583;0.61291628569;4.2E-16;8.17;2.31E7
J1538-5750;234.53504;-57.83808;0.506568335296;4.2E-17;2.41;1.91E8
J1538-5732;234.57575;-57.54147;0.341212811806;4.5498E-15;3.88;1190000.0
J1537-5645;234.4625;-56.75111;0.43046412386;2.78E-15;24.59;2450000.0
J1538-5638;234.52375;-56.63667;0.84398039688;7.12E-15;12.94;1880000.0
J1539-5626;234.80817;-56.44039;0.2433922004;4.8493E-15;4.0;795000.0
J1538-5621;234.68037;-56.36542;1.90849449143;7.3118E-15;3.76;4140000.0
J1524-5819;231.10271;-58.32058;0.96104262694;1.26016E-13;10.87;121000.0
J1519-5734;229.94829;-57.57044;0.51875778474;4.273E-15;13.12;1920000.0
J1522-5735;230.52208;-57.58333;0.10213598087;3.1239E-14;;51800.0
J1524-5706;231.08929;-57.10972;1.11604861927;3.5647E-13;21.59;49600.0
J1526-5633;231.67167;-56.56194;0.30188789663;1.23E-16;6.44;3.89E7
J1524-5625;231.20775;-56.42317;0.078218548881;3.895005E-14;3.84;31800.0
J1532-56;233.075;-56.53333;0.52297708597;;5.69;0
J1531-5610;232.86629;-56.18194;0.0842016828855;1.37406E-14;3.1;97100.0
J1538-5551;234.68762;-55.86025;0.104674920844;3.2082E-15;10.4;517000.0
J1529-5611;232.39917;-56.19139;0.8222487311;4.1E-15;3.77;3180000.0
J1527-5552;231.92042;-55.86861;1.0487048866;1.128E-14;7.15;1470000.0
J1528-5547;232.16325;-55.78972;3.467301517;7.75E-15;5.55;7090000.0
J1525-5605;231.42271;-56.08694;0.28034866206;1.16E-16;6.77;3.83E7
J1525-5545;231.36723;-55.76384;0.01135988179177;1.314E-19;3.53;1.37E9
J1525-5523;231.40027;-55.39089;0.3551560369998;8.96E-18;3.5;6.28E8
J1549-57;237.27083;-57.36028;0.7375;;0.91;0
J1548-5607;237.18346;-56.12608;0.170933992695;1.0736E-14;6.95;252000.0
J1541-5535;235.45667;-55.58361;0.29583755345;7.502E-14;7.46;62500.0
J1543-5459;235.98438;-54.98714;0.37711856263;5.2018E-14;6.32;115000.0
J1554-5512;238.66875;-55.20917;3.418039313;3.12E-14;8.05;1740000.0
J1553-5456;238.49833;-54.935;1.0813282469;1.565E-14;4.8;1090000.0
J1558-5419;239.67271;-54.32389;0.59457526355;6.04E-15;9.09;1560000.0
J1556-5358;239.21458;-53.98194;0.99468068673;1.042E-14;6.96;1510000.0
J1550-5418;237.72552;-54.3067;2.06983302;2.318E-11;4.0;1410.0
J1551-5310;237.92188;-53.18322;0.45339416464;1.951299E-13;7.52;36800.0
J1550-5317;237.52;-53.28917;1.42112434544;9.35E-16;8.45;2.41E7
J1538-5519;234.67012;-55.32944;0.39573063893;4.1E-17;9.7;1.53E8
J1539-5521;234.78321;-55.35311;1.00495831813;7.28E-16;6.84;2.19E7
J1535-5450;233.99275;-54.84056;0.56673415672;1.4338E-14;4.63;626000.0
J1538-5438;234.70396;-54.63806;0.27672613726;1.42E-15;3.6;3080000.0
J1536-5433;234.02008;-54.55417;0.8814384311;1.91E-15;3.72;7310000.0
J1534-5405;233.63996;-54.09436;0.2896888952;1.5429E-15;4.26;2970000.0
J1534-5334;233.53487;-53.57203;1.36888090921;1.426E-15;1.13;1.52E7
J1544-5308;236.24935;-53.14625;0.178553799688;6.07E-17;1.29;4.66E7
J1542-5303;235.72713;-53.06139;1.20756776526;7.78E-14;6.02;246000.0
J1546-5302;236.53083;-53.03972;0.58083988615;1.18E-14;6.1;780000.0
J1543-5149;235.93396;-51.83186;0.00205696039242;1.6159E-20;1.46;2.02E9
J1542-5133;235.58304;-51.55972;1.7838649877;5.9E-16;4.87;4.8E7
J1522-5525;230.52792;-55.42153;1.3896046876;3.3E-15;1.89;6670000.0
J1525-5417;231.36813;-54.28889;1.01169421772;1.6174E-14;6.01;991000.0
J1518-5415;229.55625;-54.2625;0.214924800284;4.06E-17;4.26;8.39E7
J1512-5431;228.02375;-54.52194;2.0405315742;1.92E-15;6.61;1.68E7
J1511-5414;227.96378;-54.24453;0.2003836959221;4.848E-16;2.24;6550000.0
J1529-5355;232.49;-53.92667;0.8912645399;8.1E-16;7.75;1.74E7
J1530-5327;232.61196;-53.46564;0.278956721152;4.683E-15;1.46;944000.0
J1532-5308;233.14792;-53.135;0.4438246083;6.5E-17;4.45;1.08E8
J1537-5153;234.31554;-51.885;1.52812410566;4.172E-15;2.63;5800000.0
J1429-5935;217.35792;-59.59969;0.76391483053;4.2751E-14;10.62;283000.0
J1429-5911;217.49417;-59.1935;0.11584261008;3.05E-14;;60200.0
J1424-5822;216.13379;-58.38222;0.366734060217;3.943E-15;10.19;1470000.0
J1425-5759;216.49629;-57.98617;0.70786760576;7.42E-16;10.81;1.51E7
J1431-5740;217.76456;-57.66991;0.00411054395677;6.42E-21;4.07;1.01E10
J1425-5723;216.40233;-57.39189;0.35326292024;2.2E-17;1.46;2.54E8
J1420-5625;215.01276;-56.43194;0.03411713084786;6.8E-20;1.74;8.01E9
J1424-56;216.09583;-56.67972;1.427;;1.22;0
J1424-5556;216.05317;-55.93719;0.770374845874;7.8E-16;7.71;1.56E7
J1428-5530;217.10957;-55.51394;0.570290462862;2.0805E-15;2.29;4340000.0
J1439-5501;219.91559;-55.02323;0.02863488819045;1.418E-19;0.76;3.2E9
J1420-5416;215.12125;-54.27306;0.9357719221;2.37E-16;4.9;6.26E7
J1443-5122;220.86238;-51.37389;0.7320612647;3.38E-16;3.17;3.43E7
J1432-5032;218.21779;-50.53814;2.0349894792;5.924E-15;5.72;5440000.0
J1506-5158;226.66458;-51.96944;0.840738545;6.37E-15;1.67;2090000.0
J1457-5122;224.41746;-51.38139;1.7483010801;5.29E-15;1.37;5240000.0
J1514-4946;228.57964;-49.77098;0.00358933667967;1.8646E-20;1.27;3.05E9
J1514-4834;228.56067;-48.57208;0.45483920949;9.25E-16;1.59;7790000.0
J1517-4636;229.3724;-46.60017;0.88661249686;2.098E-15;10.98;6700000.0
J1446-4701;221.64881;-47.0241;0.00219469577985;9.8102E-21;2.03;3.54E9
J1705-6135;256.31375;-61.5875;0.808546089;6.0E-17;6.31;2.14E8
J1706-6118;256.54081;-61.30325;0.3619213249276;2.9213E-16;3.64;1.96E7
J1704-6016;256.06167;-60.28167;0.3063230254;9.1E-16;1.89;5330000.0
J1717-5800;259.39854;-58.0015;0.321793346869;1.957E-16;8.85;2.61E7
J1733-5515;263.25167;-55.26111;1.011233535;4.0E-16;4.11;4.01E7
J1749-5605;267.43542;-56.08861;1.3323097198;2.12E-15;2.66;9960000.0
J1744-5337;266.16217;-53.63083;0.3556658488;1.9E-16;8.16;2.97E7
J1740-5340A;265.18579;-53.67803;0.0036503288972;1.68E-19;2.2;3.44E8
J1711-5350;257.97133;-53.83778;0.8992177993;1.5494E-14;4.24;920000.0
J1705-52;256.45833;-52.60472;0.2307;;8.99;0
J1634-5640;248.57988;-56.68019;0.22420119106;4.1E-17;5.71;8.66E7
J1627-5547;246.83783;-55.79789;0.3524642132;7.38E-16;5.66;7570000.0
J1649-5553;252.37958;-55.89444;0.61357070436;1.698E-15;14.07;5730000.0
J1638-5226;249.74983;-52.44928;0.340502709437;2.65E-15;4.88;2040000.0
J1615-5537;243.91846;-55.61681;0.79152571562;1.9993E-15;3.57;6270000.0
J1615-5444;243.75496;-54.74233;0.360957675308;3.377E-16;8.4;1.69E7
J1620-5414;245.06017;-54.24769;1.15636028782;6.7E-17;1.73;2.72E8
J1612-55;243.025;-55.15;0.846907;;8.42;0
J1605-5257;241.31792;-52.95944;0.6580131007;2.56E-16;1.28;4.07E7
J1614-5402;243.70992;-54.04639;0.57259227192;2.9E-17;6.96;3.13E8
J1613-5234;243.48954;-52.57139;0.65522059567;6.629E-15;9.94;1570000.0
J1613-5211;243.42692;-52.18917;0.45750181782;1.9231E-14;6.14;377000.0
J1610-5303;242.55342;-53.06361;0.78646802352;2.615E-15;6.6;4770000.0
J1611-5209;242.76333;-52.15656;0.182491659288;5.1658E-15;3.33;560000.0
J1609-5158;242.36125;-51.97167;1.2794023539;1.296E-14;12.73;1560000.0
J1621-5243;245.4825;-52.72889;0.37192413884;7.68E-16;7.76;7670000.0
J1634-5107;248.52079;-51.12933;0.507356002674;1.5745E-15;9.3;5110000.0
J1627-51;246.875;-51.13333;0.439684;;4.3;0
J1627-49;246.925;-49.9;0.623678;;7.83;0
J1616-5208;244.0975;-52.14667;1.0258308926;2.891E-14;7.38;562000.0
J1616-5109;244.12875;-51.15472;1.2195938825;1.908E-14;18.97;1010000.0
J1617-5055;244.37208;-50.92033;0.069356847;1.351E-13;6.46;8130.0
J1614-5144;243.69042;-51.74694;1.5340081422;7.44E-15;9.56;3270000.0
J1612-5136;243.0025;-51.615;0.48331051132;3.784E-15;18.18;2020000.0
J1614-5048;243.54704;-50.80097;0.23169383623;4.94943E-13;7.24;7420.0
J1616-5017;244.12454;-50.28747;0.49138412183;4.6592E-14;3.92;167000.0
J1621-5039;245.26962;-50.6635;1.08401994353;1.303E-14;4.88;1320000.0
J1623-4949;245.97833;-49.81778;0.7257321554;4.209E-14;3.76;273000.0
J1622-4950;245.68667;-49.84844;4.3261;1.7E-11;9.14;4030.0
J1622-4944;245.65625;-49.74167;1.0729678942;1.708E-14;8.55;995000.0
J1620-4927;245.173;-49.46031;0.1719346524466;1.04879E-14;;260000.0
J1658-5324;254.66393;-53.40195;0.0024392959098;1.1154E-20;1.24;3.46E9
J1651-5255;252.92167;-52.93;0.8905339578;2.07E-15;5.99;6820000.0
J1651-5222;252.92904;-52.38283;0.63505597647;1.812E-15;6.39;5550000.0
J1646-5123;251.65146;-51.38739;0.53007520741;2.099E-15;10.92;4000000.0
J1640-4951;250.1815;-49.85058;0.73909894649;3.34E-16;10.66;3.51E7
J1650-4921;252.64625;-49.35108;0.1563993674972;1.81873E-15;5.83;1360000.0
J1701-4958;255.30346;-49.97583;0.80430423739;1.1E-16;9.68;1.16E8
J1700-4939;255.094;-49.65417;0.57836343922;1.078E-15;14.53;8500000.0
J1658-4958;254.72883;-49.98289;0.416873770089;3.856E-15;6.26;1710000.0
J1703-4851;255.97667;-48.8655;1.39640107763;5.0804E-15;4.5;4350000.0
J1658-47;254.6;-47.2;0.3693649;;30.0;0
J1653-4854;253.48625;-48.91417;3.0595096022;3.45E-15;13.76;1.41E7
J1652-48;253.225;-48.75;0.0037851238;;4.79;0
J1649-4729;252.32612;-47.49806;0.29769219971;6.55E-15;12.69;720000.0
J1649-4653;252.35208;-46.88583;0.55701875796;4.974E-14;5.63;177000.0
J1648-4611;252.09175;-46.18778;0.164949668359;2.37456E-14;5.71;110000.0
J1647-4552;251.7925;-45.87133;10.61065628;8.3E-13;;202000.0
J1633-5015;248.25043;-50.25225;0.352142380018;3.7877E-15;7.02;1470000.0
J1635-4944;248.98083;-49.74333;0.67196419932;8.79E-15;8.85;1210000.0
J1634-49;248.625;-49.86667;0.68493649236;;14.39;0
J1636-4933;249.22979;-49.55278;0.430366558;1.506E-15;11.16;4530000.0
J1637-4816;249.4945;-48.27;0.8373653018;5.834E-15;10.01;2270000.0
J1638-4725;249.55392;-47.42556;0.7639335;4.8E-15;6.87;2530000.0
